############################################################
# group name of the Green's Function layer : bottom
# total number of atoms in the GF layer    : 288
# dimension of the system                  : 3 D
# number of atoms per unit surface cell    : 2
# dimension of the FFT mesh                : 9 x 16
# atomic tag of the surface origin         : 5473
# number of wait steps before measurement  : 5000000
# frequency of GFC measurement             : 20
# output result after this many measurement: 250000
# number of processors used by this run    : 4
############################################################
# Surface vectors: [ 4.42745, 0 ] [ 0, 2.55619 ]
# mapping information between FFT mesh and atom id
# nx ny nucell
9 16 2
# ix iy iu atom_id
6 4 -2.0944 1.5708 5.4673 1.06225e-18 -0.0609384 -0.131188 -0.00899291 0.0102763 -1.73136 -0.457647 -1.83906 -0.400141 0.0974302 -0.0234884 -0.0609384 0.131188 5.54017 2.45708e-18 -0.00896394 0.0678081 -1.77909 -0.565726 -0.530596 -0.148749 -0.270331 -0.023908 -0.00899291 -0.0102763 -0.00896394 -0.0678081 2.61644 1.26093e-18 0.0700263 0.0553569 -0.252953 -0.11207 -0.363378 -0.0923014 -1.73136 0.457647 -1.77909 0.565726 0.0700263 -0.0553569 5.46786 -1.32781e-19 -0.0530015 -0.107878 -0.013036 -0.0188985 -1.83906 0.400141 -0.530596 0.148749 -0.252953 0.11207 -0.0530015 0.107878 5.54681 6.81092e-19 -0.00152145 0.066365 0.0974302 0.0234884 -0.270331 0.023908 -0.363378 0.0923014 -0.013036 0.0188985 -0.00152145 -0.066365 2.60943 -2.46795e-19
6 5 -2.0944 1.9635 5.43262 -6.10793e-18 -0.0818172 -0.153996 0.0885206 -0.0284103 -1.4159 -0.0804354 -2.21282 -0.0226279 0.0645391 -0.0121814 -0.0818172 0.153996 6.8795 -1.65502e-17 -0.0127941 0.0605816 -2.22211 -0.278979 -0.39378 -0.0364187 -0.29544 0.0122767 0.0885206 0.0284103 -0.0127941 -0.0605816 2.90487 3.31825e-20 0.0585505 0.0452924 -0.2904 -0.0459617 -0.238593 -0.0125183 -1.4159 0.0804354 -2.22211 0.278979 0.0585505 -0.0452924 5.45071 -1.52798e-17 -0.0894884 -0.135849 0.0942903 -0.019835 -2.21282 0.0226279 -0.39378 0.0364187 -0.2904 0.0459617 -0.0894884 0.135849 6.8609 2.65255e-18 -0.00145744 0.0625687 0.0645391 0.0121814 -0.29544 -0.0122767 -0.238593 0.0125183 0.0942903 0.019835 -0.00145744 -0.0625687 2.87201 7.09016e-20
6 6 -2.0944 2.35619 5.38076 -1.52698e-18 0.0202276 -0.108502 0.159398 -0.0291494 -0.978107 0.113553 -2.40035 0.474709 0.0297635 0.00383968 0.0202276 0.108502 7.94412 2.26993e-17 0.0192104 0.0169704 -2.48314 0.183993 -0.347117 0.0478539 -0.299403 0.0401943 0.159398 0.0291494 0.0192104 -0.0169704 3.00158 -1.3273e-19 0.0450099 0.0132914 -0.306441 0.0411516 -0.0833373 0.0265028 -0.978107 -0.113553 -2.48314 -0.183993 0.0450099 -0.0132914 5.43851 -2.99583e-20 -0.010084 -0.146844 0.14722 -0.0174327 -2.40035 -0.474709 -0.347117 -0.0478539 -0.306441 -0.0411516 -0.010084 0.146844 7.91836 -4.49341e-17 0.0124085 0.0470498 0.0297635 -0.00383968 -0.299403 -0.0401943 -0.0833373 -0.0265028 0.14722 0.0174327 0.0124085 -0.0470498 3.00939 -2.42647e-19
6 7 -2.0944 2.74889 5.33025 -3.43911e-17 -0.0844842 -0.0184337 0.206056 -0.0408369 -0.463005 0.156873 -2.34178 0.923167 0.0303492 -0.00952259 -0.0844842 0.0184337 8.74361 5.33401e-17 -0.00610264 0.00316689 -2.54322 0.735391 -0.0424214 0.0464812 -0.313168 0.106278 0.206056 0.0408369 -0.00610264 -0.00316689 3.18976 5.25994e-19 0.0414426 -0.00427084 -0.28968 0.104134 -0.0905132 0.0412439 -0.463005 -0.156873 -2.54322 -0.735391 0.0414426 0.00427084 5.42606 -3.36527e-17 -0.0870364 -0.0813442 0.194177 -0.0207152 -2.34178 -0.923167 -0.0424214 -0.0464812 -0.28968 -0.104134 -0.0870364 0.0813442 8.50587 1.03693e-16 -0.0124772 0.0302783 0.0303492 0.00952259 -0.313168 -0.106278 -0.0905132 -0.0412439 0.194177 0.0207152 -0.0124772 -0.0302783 3.19842 2.3269e-19
6 8 -2.0944 3.14159 5.46093 6.79673e-17 -0.0402697 -0.081183 0.199025 -0.0385527 0.037337 -0.0228088 -2.15962 1.38859 -0.00293621 -0.0116793 -0.0402697 0.081183 8.68132 1.04902e-16 0.00245518 0.0180081 -2.25114 1.13874 0.0246037 -0.127684 -0.278157 0.167609 0.199025 0.0385527 0.00245518 -0.0180081 3.36476 4.67691e-19 0.0208499 -0.00747663 -0.250193 0.150561 -0.0311631 -0.0399069 0.037337 0.0228088 -2.25114 -1.13874 0.0208499 0.00747663 5.35196 -1.76997e-19 -0.0388186 0.0714794 0.239832 -0.0434124 -2.15962 -1.38859 0.0246037 0.127684 -0.250193 -0.150561 -0.0388186 -0.0714794 8.85595 -9.69808e-19 -0.0013744 -0.0254698 -0.00293621 0.0116793 -0.278157 -0.167609 -0.0311631 0.0399069 0.239832 0.0434124 -0.0013744 0.0254698 3.19854 -1.03695e-21
6 9 -2.0944 -2.74889 5.37907 0 -0.0194991 0.0346148 0.217528 -0.0319975 0.363685 -0.292851 -1.84158 1.78342 -0.00890646 0.0439737 -0.0194991 -0.0346148 8.51087 -1.02539e-16 -0.0257852 -0.0109692 -1.9944 1.57949 0.108263 -0.135297 -0.243989 0.230169 0.217528 0.0319975 -0.0257852 0.0109692 3.07855 -1.07428e-18 -0.0370791 0.00722324 -0.249738 0.217549 0.0344474 -0.00371896 0.363685 0.292851 -1.9944 -1.57949 -0.0370791 -0.00722324 5.34119 -2.3693e-19 -0.0245667 0.0581473 0.227106 -0.0207472 -1.84158 -1.78342 0.108263 0.135297 -0.249738 -0.217549 -0.0245667 -0.0581473 8.5738 -4.06824e-19 -0.00944607 -0.0021065 -0.00890646 -0.0439737 -0.243989 -0.230169 0.0344474 0.00371896 0.227106 0.0207472 -0.00944607 0.0021065 3.08216 2.3505e-21
6 10 -2.0944 -2.35619 5.39461 6.7886e-17 -0.00951251 0.0863525 0.140425 -0.0160646 0.67083 -0.828782 -1.36337 1.99782 -0.0191978 0.0521207 -0.00951251 -0.0863525 7.92404 -2.77999e-18 -0.0177907 -0.0334525 -1.59136 1.88265 0.253349 -0.358198 -0.184182 0.265221 0.140425 0.0160646 -0.0177907 0.0334525 3.04442 -1.65912e-20 -0.0277972 0.0332382 -0.208062 0.245405 0.0940346 -0.134472 0.67083 0.828782 -1.59136 -1.88265 -0.0277972 -0.0332382 5.38188 2.65562e-18 0.000367834 0.12676 0.143215 0.0002166 -1.36337 -1.99782 0.253349 0.358198 -0.208062 -0.245405 0.000367834 -0.12676 7.87582 -9.1587e-17 -0.0215575 -0.0417455 -0.0191978 -0.0521207 -0.184182 -0.265221 0.0940346 0.134472 0.143215 -0.0002166 -0.0215575 0.0417455 3.05326 -1.92926e-18
6 11 -2.0944 -1.9635 5.38108 3.24962e-17 0.0664517 0.130235 0.0715436 -0.00374709 0.616626 -1.27704 -0.844521 1.98858 -0.0121568 0.0871512 0.0664517 -0.130235 6.83981 2.07127e-18 -0.02399 -0.0570218 -1.0652 1.91508 0.198304 -0.359849 -0.120061 0.283149 0.0715436 0.00374709 -0.02399 0.0570218 2.84424 -2.12382e-18 -0.0788305 0.0554337 -0.156156 0.262746 0.0930609 -0.208637 0.616626 1.27704 -1.0652 -1.91508 -0.0788305 -0.0554337 5.45941 -3.55853e-17 0.111152 0.12319 0.0832148 0.0109259 -0.844521 -1.98858 0.198304 0.359849 -0.156156 -0.262746 0.111152 -0.12319 6.7913 2.22089e-18 -0.016435 -0.0550153 -0.0121568 -0.0871512 -0.120061 -0.283149 0.0930609 0.208637 0.0832148 -0.0109259 -0.016435 0.0550153 2.80991 1.0805e-18
6 12 -2.0944 -1.5708 5.5049 -3.36828e-17 0.100857 0.112102 -0.018157 0.00100033 0.479602 -1.76439 -0.386633 1.81093 0.0157043 0.110317 0.100857 -0.112102 5.57848 -8.49613e-18 -0.00240246 -0.0723765 -0.557073 1.75484 0.147833 -0.564572 -0.0331836 0.27271 -0.018157 -0.00100033 -0.00240246 0.0723765 2.63352 0 -0.0618767 0.077462 -0.11918 0.270873 0.0943155 -0.357947 0.479602 1.76439 -0.557073 -1.75484 -0.0618767 -0.077462 5.49578 -2.30834e-20 0.101412 0.125656 -0.00827823 -0.0170325 -0.386633 -1.81093 0.147833 0.564572 -0.11918 -0.270873 0.101412 -0.125656 5.61242 1.95244e-17 -0.0162405 -0.0699406 0.0157043 -0.110317 -0.0331836 -0.27271 0.0943155 0.357947 -0.00827823 0.0170325 -0.0162405 0.0699406 2.62722 -2.09879e-18
6 13 -2.0944 -1.1781 5.46436 -8.25031e-18 0.0589234 0.110819 -0.114066 -0.0119229 0.133565 -2.12049 -0.0099644 1.46304 0.0473375 0.0961058 0.0589234 -0.110819 4.17946 -8.09788e-18 0.00509482 -0.0626459 -0.195971 1.43731 0.0366948 -0.652602 0.0370611 0.236887 -0.114066 0.0119229 0.00509482 0.0626459 2.35789 -1.16139e-18 -0.0726121 0.0931746 -0.0604613 0.231135 0.0329892 -0.453176 0.133565 2.12049 -0.195971 -1.43731 -0.0726121 -0.0931746 5.45427 8.49799e-18 0.0693472 0.108118 -0.104636 -0.00834875 -0.0099644 -1.46304 0.0366948 0.652602 -0.0604613 -0.231135 0.0693472 -0.108118 4.19758 1.06202e-18 -0.00728854 -0.0749944 0.0473375 -0.0961058 0.0370611 -0.236887 0.0329892 0.453176 -0.104636 0.00834875 -0.00728854 0.0749944 2.36961 -5.97285e-19
6 14 -2.0944 -0.785398 5.61899 2.65537e-17 0.0633405 0.0848494 -0.186444 -0.0352498 -0.311308 -2.34656 0.212814 1.02983 0.100882 0.0892072 0.0633405 -0.0848494 3.0786 2.64381e-18 -0.00365555 -0.04684 0.0653855 1.04698 -0.0872368 -0.752536 0.0681145 0.179659 -0.186444 0.0352498 -0.00365555 0.04684 2.18754 0 -0.0773637 0.114795 -0.0335608 0.182266 -0.0690681 -0.571803 -0.311308 2.34656 0.0653855 -1.04698 -0.0773637 -0.114795 5.60548 2.2166e-17 0.0622191 0.0640686 -0.181919 -0.0341388 0.212814 -1.02983 -0.0872368 0.752536 -0.0335608 -0.182266 0.0622191 -0.0640686 3.09121 1.01072e-18 0.00818661 -0.0334224 0.100882 -0.0892072 0.0681145 -0.179659 -0.0690681 0.571803 -0.181919 0.0341388 0.00818661 0.0334224 2.17773 2.73963e-18
6 15 -2.0944 -0.392699 5.60416 -6.76379e-17 0.0300425 0.0197083 -0.227181 -0.0510664 -0.774515 -2.28613 0.191639 0.482278 0.136903 0.038856 0.0300425 -0.0197083 2.2459 1.29176e-17 0.0294425 -0.0135301 0.130374 0.512661 -0.249158 -0.732507 0.0460364 0.0985562 -0.227181 0.0510664 0.0294425 0.0135301 2.07165 -4.81146e-19 -0.0745115 0.125606 0.0363265 0.104527 -0.198946 -0.596412 -0.774515 2.28613 0.130374 -0.512661 -0.0745115 -0.125606 5.6103 4.35387e-17 0.0330476 0.0330315 -0.239385 -0.0361195 0.191639 -0.482278 -0.249158 0.732507 0.0363265 -0.104527 0.0330476 -0.0330315 2.23832 1.64003e-17 0.031292 -0.0220904 0.136903 -0.038856 0.0460364 -0.0985562 -0.198946 0.596412 -0.239385 0.0361195 0.031292 0.0220904 2.0659 -1.29412e-18
7 0 -1.39626 0 5.52403 -3.02351e-18 -6.34053e-05 -0.000339273 -0.228916 -0.0455648 -2.90351 -2.4389 0.00237207 0.0016451 0.183026 0.00782666 -6.34053e-05 0.000339273 1.94148 5.47069e-21 0.00147115 0.0140784 -0.00390012 -0.000582699 -0.989176 -0.829213 0.00681395 -0.00911153 -0.228916 0.0455648 0.00147115 -0.0140784 1.94274 0 0.0522254 0.173046 -0.0077024 0.00603706 -0.768937 -0.647115 -2.90351 2.4389 -0.00390012 0.000582699 0.0522254 -0.173046 5.52672 3.46128e-16 0.00556026 -0.00276679 -0.23913 -0.0658694 0.00237207 -0.0016451 -0.989176 0.829213 -0.0077024 -0.00603706 0.00556026 0.00276679 1.93775 -5.18563e-22 0.00229649 0.0070922 0.183026 -0.00782666 0.00681395 0.00911153 -0.768937 0.647115 -0.23913 0.0658694 0.00229649 -0.0070922 1.95353 1.60105e-18
7 1 -1.39626 0.392699 5.53196 1.35461e-18 -0.0436497 -0.0308359 -0.221415 -0.0402421 -3.31109 -1.82264 -0.377974 -0.14204 0.172154 -0.00389618 -0.0436497 0.0308359 2.20699 3.38949e-18 -0.0431679 0.0275321 -0.334877 -0.247847 -1.02905 -0.569617 -0.0738634 -0.00747562 -0.221415 0.0402421 -0.0431679 -0.0275321 1.9688 4.64555e-19 0.0931038 0.157828 -0.0486482 -0.0683464 -0.854908 -0.469047 -3.31109 1.82264 -0.334877 0.247847 0.0931038 -0.157828 5.52926 6.34276e-18 -0.03196 -0.0300121 -0.235728 -0.0407259 -0.377974 0.14204 -1.02905 0.569617 -0.0486482 0.0683464 -0.03196 0.0300121 2.19868 -1.06202e-18 -0.0396491 0.0223286 0.172154 0.00389618 -0.0738634 0.00747562 -0.854908 0.469047 -0.235728 0.0407259 -0.0396491 -0.0223286 1.96905 3.46238e-17
7 2 -1.39626 0.785398 5.56124 -1.35292e-17 -0.0466259 -0.0791295 -0.179973 -0.0349179 -3.46532 -1.08684 -0.773479 -0.149999 0.1546 -0.0124125 -0.0466259 0.0791295 3.0942 3.35125e-17 -0.0292927 0.0510264 -0.713476 -0.332741 -1.0866 -0.331464 -0.149148 0.0305891 -0.179973 0.0349179 -0.0292927 -0.0510264 2.13372 6.63649e-20 0.124183 0.116042 -0.11193 -0.121277 -0.796899 -0.251802 -3.46532 1.08684 -0.713476 0.332741 0.124183 -0.116042 5.56679 4.3552e-17 -0.0496097 -0.0841081 -0.186112 -0.0197936 -0.773479 0.149999 -1.0866 0.331464 -0.11193 0.121277 -0.0496097 0.0841081 3.0961 -1.84726e-17 -0.0161741 0.0444916 0.1546 0.0124125 -0.149148 -0.0305891 -0.796899 0.251802 -0.186112 0.0197936 -0.0161741 -0.0444916 2.12322 1.1282e-18
7 3 -1.39626 1.1781 5.50416 -6.7887e-17 -0.085053 -0.113175 -0.0917957 -0.0170372 -3.2419 -0.350959 -1.13559 -0.00966773 0.158952 -0.0417806 -0.085053 0.113175 4.21552 1.25054e-18 -0.00753818 0.0816665 -1.09959 -0.258247 -0.957257 -0.0815857 -0.178698 0.0515106 -0.0917957 0.0170372 -0.00753818 -0.0816665 2.32299 5.3092e-19 0.140474 0.0751634 -0.165428 -0.0882155 -0.699096 -0.0747336 -3.2419 0.350959 -1.09959 0.258247 0.140474 -0.0751634 5.50218 1.00504e-18 -0.0908049 -0.132206 -0.0918376 -0.0234303 -1.13559 0.00966773 -0.957257 0.0815857 -0.165428 0.0882155 -0.0908049 0.132206 4.22369 -1.04516e-18 -0.00751876 0.094421 0.158952 0.0417806 -0.178698 -0.0515106 -0.699096 0.0747336 -0.0918376 0.0234303 -0.00751876 -0.094421 2.33181 0
7 4 -1.39626 1.5708 5.3992 -1.29501e-17 -0.122396 -0.136458 0.0036546 -0.0265737 -2.65141 0.228394 -1.3782 0.272764 0.131713 -0.0626575 -0.122396 0.136458 5.53751 -2.24667e-18 0.00305904 0.0734316 -1.39596 -0.0262664 -0.753107 0.0722008 -0.185454 0.0725571 0.0036546 0.0265737 0.00305904 -0.0734316 2.61427 7.96379e-19 0.151831 0.0354849 -0.207477 -0.0411537 -0.505033 0.0470567 -2.65141 -0.228394 -1.39596 0.0262664 0.151831 -0.0354849 5.40877 4.61085e-19 -0.158266 -0.154681 0.00865572 -0.0272591 -1.3782 -0.272764 -0.753107 -0.0722008 -0.207477 0.0411537 -0.158266 0.154681 5.6177 -1.12215e-17 -0.0038897 0.0636847 0.131713 0.0626575 -0.185454 -0.0725571 -0.505033 -0.0470567 0.00865572 0.0272591 -0.0038897 -0.0636847 2.61913 -4.81146e-19
7 5 -1.39626 1.9635 5.39211 -1.80582e-17 -0.0587684 -0.132738 0.0988483 -0.0253662 -2.06111 0.607955 -1.55686 0.597749 0.0874888 -0.0658434 -0.0587684 0.132738 6.79939 2.12403e-18 0.00514499 0.0332579 -1.62512 0.297073 -0.599889 0.203957 -0.205697 0.0862531 0.0988483 0.0253662 0.00514499 -0.0332579 2.80337 1.65912e-20 0.119956 0.00937571 -0.209605 0.0251665 -0.364899 0.108912 -2.06111 -0.607955 -1.62512 -0.297073 0.119956 -0.00937571 5.39911 8.63577e-18 -0.0571647 -0.110745 0.0779507 -0.0136296 -1.55686 -0.597749 -0.599889 -0.203957 -0.209605 -0.0251665 -0.0571647 0.110745 6.82374 0 -0.00102955 0.0442259 0.0874888 0.0658434 -0.205697 -0.0862531 -0.364899 -0.108912 0.0779507 0.0136296 -0.00102955 -0.0442259 2.80145 4.8322e-19
7 6 -1.39626 2.35619 5.44442 3.48522e-17 -0.0482416 -0.103519 0.183492 -0.0197001 -1.35546 0.724304 -1.48479 0.955589 0.0707692 -0.0927461 -0.0482416 0.103519 7.90009 -5.52642e-18 0.00257415 0.0235952 -1.6764 0.635315 -0.402948 0.216292 -0.202915 0.13359 0.183492 0.0197001 0.00257415 -0.0235952 2.96776 3.31825e-20 0.086678 0.00116015 -0.228159 0.0859538 -0.248536 0.144579 -1.35546 -0.724304 -1.6764 -0.635315 0.086678 -0.00116015 5.43749 1.64649e-17 -0.0567152 -0.076783 0.182907 -0.0240996 -1.48479 -0.955589 -0.402948 -0.216292 -0.228159 -0.0859538 -0.0567152 0.076783 7.86787 -4.24807e-18 0.00936096 0.0253746 0.0707692 0.0927461 -0.202915 -0.13359 -0.248536 -0.144579 0.182907 0.0240996 0.00936096 -0.0253746 2.93532 -2.2813e-20
7 7 -1.39626 2.74889 5.4316 7.95821e-18 -0.107412 -0.06032 0.243851 -0.0200457 -0.585399 0.449439 -1.33456 1.34611 0.0198036 -0.0446873 -0.107412 0.06032 8.46231 -1.42711e-18 0.000816134 0.015563 -1.56973 0.986654 -0.0854278 0.0835173 -0.178008 0.172965 0.243851 0.0200457 0.000816134 -0.015563 3.05781 -8.37885e-20 0.0323918 -0.017232 -0.216772 0.140223 -0.109212 0.0713503 -0.585399 -0.449439 -1.56973 -0.986654 0.0323918 0.017232 5.3385 6.77848e-17 -0.0747076 -0.0561038 0.231961 -0.0207917 -1.33456 -1.34611 -0.0854278 -0.0835173 -0.216772 -0.140223 -0.0747076 0.0561038 8.57032 -1.01226e-19 0.0149325 0.00775834 0.0198036 0.0446873 -0.178008 -0.172965 -0.109212 -0.0713503 0.231961 0.0207917 0.0149325 -0.00775834 3.02563 -5.59954e-19
7 8 -1.39626 3.14159 5.35984 8.29882e-21 -0.00341266 -0.0381387 0.226872 -0.0126135 -0.00837947 -0.00976453 -1.08508 1.64534 0.00578501 -0.0221131 -0.00341266 0.0381387 8.77865 -5.45925e-17 0.013451 0.00823366 -1.3679 1.32081 -0.0997243 -0.00387581 -0.136337 0.19768 0.226872 0.0126135 0.013451 -0.00823366 3.09443 -1.18213e-19 0.0211874 -0.00962637 -0.200927 0.190782 -0.0551562 0.035995 -0.00837947 0.00976453 -1.3679 -1.32081 0.0211874 0.00962637 5.39802 -8.29882e-21 0.00700844 0.0685375 0.25773 -0.0261348 -1.08508 -1.64534 -0.0997243 0.00387581 -0.200927 -0.190782 0.00700844 -0.0685375 8.9126 5.62633e-17 0.000437894 0.0022488 0.00578501 0.0221131 -0.136337 -0.19768 -0.0551562 -0.035995 0.25773 0.0261348 0.000437894 -0.0022488 3.10724 1.62024e-23
7 9 -1.39626 -2.74889 5.41341 4.26217e-17 0.0721932 0.0531449 0.221732 -0.0250264 0.34528 -0.616183 -0.728883 1.76214 -0.0206376 0.02609 0.0721932 -0.0531449 8.5449 -1.1365e-18 0.000289283 -0.00385507 -1.06997 1.53008 0.0203904 -0.13206 -0.107402 0.20786 0.221732 0.0250264 0.000289283 0.00385507 3.1553 8.39931e-20 -0.0146191 0.034693 -0.126599 0.201001 0.0498912 -0.103562 0.34528 0.616183 -1.06997 -1.53008 -0.0146191 -0.034693 5.44857 -6.67766e-19 0.0604772 0.0816686 0.207812 -0.0175813 -0.728883 -1.76214 0.0203904 0.13206 -0.126599 -0.201001 0.0604772 -0.0816686 8.57001 -8.63736e-19 0.0030744 -0.0342375 -0.0206376 -0.02609 -0.107402 -0.20786 0.0498912 0.103562 0.207812 0.0175813 0.0030744 0.0342375 3.17304 2.39179e-19
7 10 -1.39626 -2.35619 5.43104 -1.76278e-17 0.0113412 0.0800058 0.191462 -0.0212721 0.439198 -1.39333 -0.416063 1.80822 0.0153062 0.0864954 0.0113412 -0.0800058 7.91573 1.73385e-18 0.0040674 -0.0376268 -0.709162 1.70558 0.130628 -0.40572 -0.0530848 0.228155 0.191462 0.0212721 0.0040674 0.0376268 3.0305 1.67799e-18 -0.0409955 0.0910811 -0.0956234 0.182928 0.0754592 -0.282436 0.439198 1.39333 -0.709162 -1.70558 -0.0409955 -0.0910811 5.3975 3.46559e-17 -0.0154799 0.0560093 0.161741 -0.0387773 -0.416063 -1.80822 0.130628 0.40572 -0.0956234 -0.182928 -0.0154799 -0.0560093 7.8983 3.43241e-19 0.0162812 -0.0276002 0.0153062 -0.0864954 -0.0530848 -0.228155 0.0754592 0.282436 0.161741 0.0387773 0.0162812 0.0276002 3.02608 -3.81598e-19
7 11 -1.39626 -1.9635 5.42969 -4.33885e-18 0.0558778 0.15589 0.0912391 -0.0206511 0.24475 -2.18334 0.0315715 1.61998 0.0284549 0.114583 0.0558778 -0.15589 6.88775 -1.70148e-17 -0.0150427 -0.0737586 -0.375057 1.62678 0.0634727 -0.653787 0.0197493 0.239935 0.0912391 0.0206511 -0.0150427 0.0737586 2.75754 1.19965e-18 -0.0637567 0.11991 -0.0733669 0.235305 0.0497887 -0.36849 0.24475 2.18334 -0.375057 -1.62678 -0.0637567 -0.11991 5.50395 -1.32088e-18 0.113566 0.162715 0.105064 -0.025531 0.0315715 -1.61998 0.0634727 0.653787 -0.0733669 -0.235305 0.113566 -0.162715 6.89291 -5.25889e-19 -0.0131663 -0.053778 0.0284549 -0.114583 0.0197493 -0.239935 0.0497887 0.36849 0.105064 0.025531 -0.0131663 0.053778 2.73215 -1.57617e-19
7 12 -1.39626 -1.5708 5.47995 -4.249e-18 0.109106 0.149945 0.00987571 -0.0397683 -0.230766 -2.75634 0.289344 1.37822 0.0697907 0.142802 0.109106 -0.149945 5.59058 -5.29616e-18 -0.00882706 -0.0701752 -0.0229722 1.41286 -0.0524063 -0.824677 0.0762315 0.194018 0.00987571 0.0397683 -0.00882706 0.0701752 2.55649 5.14328e-19 -0.0322944 0.155603 -0.0398006 0.198151 -0.0441894 -0.538229 -0.230766 2.75634 -0.0229722 -1.41286 -0.0322944 -0.155603 5.47191 1.35411e-17 0.11114 0.157112 0.00565373 -0.0261949 0.289344 -1.37822 -0.0524063 0.824677 -0.0398006 -0.198151 0.11114 -0.157112 5.59791 -9.71178e-18 0.00222558 -0.0760107 0.0697907 -0.142802 0.0762315 -0.194018 -0.0441894 0.538229 0.00565373 0.0261949 0.00222558 0.0760107 2.55868 3.65007e-19
7 13 -1.39626 -1.1781 5.47923 -2.53322e-18 0.0596155 0.139551 -0.0827812 -0.026251 -0.909025 -3.11395 0.437374 1.05101 0.0867691 0.10857 0.0596155 -0.139551 4.16849 1.04993e-17 0.0168716 -0.0651765 0.198039 1.09861 -0.252912 -0.94665 0.105523 0.12434 -0.0827812 0.026251 0.0168716 0.0651765 2.35366 0 -0.0061203 0.160756 -0.0218942 0.186323 -0.190583 -0.67308 -0.909025 3.11395 0.198039 -1.09861 -0.0061203 -0.160756 5.46881 0 0.0721799 0.116505 -0.090475 -0.030095 0.437374 -1.05101 -0.252912 0.94665 -0.0218942 -0.186323 0.0721799 -0.116505 4.23228 4.24807e-17 -0.00062716 -0.0716342 0.0867691 -0.10857 0.105523 -0.12434 -0.190583 0.67308 -0.090475 0.030095 -0.00062716 0.0716342 2.34625 -8.29562e-20
7 14 -1.39626 -0.785398 5.55848 -2.43206e-16 0.0638878 0.0790608 -0.195035 -0.0151102 -1.66846 -3.21668 0.448862 0.657034 0.15301 0.10987 0.0638878 -0.0790608 3.05355 -2.30497e-18 -0.00405873 -0.0532766 0.285033 0.753365 -0.498792 -0.951653 0.128633 0.112997 -0.195035 0.0151102 -0.00405873 0.0532766 2.11511 1.17798e-18 0.0117808 0.171817 0.0114035 0.153054 -0.378817 -0.729525 -1.66846 3.21668 0.285033 -0.753365 0.0117808 -0.171817 5.56061 -3.05213e-16 0.0587171 0.0868574 -0.189205 -0.0236703 0.448862 -0.657034 -0.498792 0.951653 0.0114035 -0.153054 0.0587171 -0.0868574 3.03288 -6.6376e-19 0.00921673 -0.0676293 0.15301 -0.10987 0.128633 -0.112997 -0.378817 0.729525 -0.189205 0.0236703 0.00921673 0.0676293 2.12438 -1.79185e-18
7 15 -1.39626 -0.392699 5.64154 -2.9652e-16 0.0497631 0.0341415 -0.231444 -0.0526559 -2.41617 -3.00765 0.309391 0.277522 0.159108 0.0653277 0.0497631 -0.0341415 2.23549 1.03056e-16 0.0221744 -0.0141506 0.214785 0.365759 -0.747062 -0.935123 0.0945812 0.0413168 -0.231444 0.0526559 0.0221744 0.0141506 1.9898 4.31115e-17 0.0357965 0.173588 0.025805 0.0907929 -0.620543 -0.77636 -2.41617 3.00765 0.214785 -0.365759 0.0357965 -0.173588 5.64549 -3.35764e-16 0.0418514 0.0278657 -0.229022 -0.0523016 0.309391 -0.277522 -0.747062 0.935123 0.025805 -0.0907929 0.0418514 -0.0278657 2.22525 -3.883e-18 0.0194319 -0.0172161 0.159108 -0.0653277 0.0945812 -0.0413168 -0.620543 0.77636 -0.229022 0.0523016 0.0194319 0.0172161 1.9926 3.45098e-17
8 0 -0.698132 0 5.46375 1.96501e-17 -0.00191954 0.00313654 -0.227766 -0.0408379 -4.55015 -1.65481 0.00260535 -0.00324787 0.205678 0.0112729 -0.00191954 -0.00313654 1.87013 3.17124e-16 -0.00588302 0.00337431 0.000188344 0.00325688 -1.50508 -0.548203 0.00668195 -0.00127667 -0.227766 0.0408379 -0.00588302 -0.00337431 1.76445 7.71078e-18 0.168928 0.124591 0.00353904 0.00570615 -1.25355 -0.457149 -4.55015 1.65481 0.000188344 -0.00325688 0.168928 -0.124591 5.46542 5.45465e-16 -0.00218574 0.00272377 -0.233321 -0.0388631 0.00260535 0.00324787 -1.50508 0.548203 0.00353904 -0.00570615 -0.00218574 -0.00272377 1.86996 2.71875e-16 -0.00593728 0.00198414 0.205678 -0.0112729 0.00668195 0.00127667 -1.25355 0.457149 -0.233321 0.0388631 -0.00593728 -0.00198414 1.76717 1.01482e-17
8 1 -0.698132 0.392699 5.43598 -1.80668e-17 -0.0446544 -0.0337272 -0.214818 -0.0250696 -4.66912 -0.72023 -0.250382 0.0209446 0.196515 -0.0167003 -0.0446544 0.0337272 2.22607 -4.68488e-17 -0.0186964 0.0325235 -0.232873 -0.0939209 -1.49476 -0.230851 -0.0509223 0.0465386 -0.214818 0.0250696 -0.0186964 -0.0325235 1.91906 4.5814e-17 0.180867 0.0761811 -0.0355363 -0.0608915 -1.23447 -0.189413 -4.66912 0.72023 -0.232873 0.0939209 0.180867 -0.0761811 5.43879 -1.33943e-16 -0.0447306 -0.0319407 -0.216311 -0.0298169 -0.250382 -0.0209446 -1.49476 0.230851 -0.0355363 0.0608915 -0.0447306 0.0319407 2.22512 -6.45175e-17 -0.0186157 0.0332852 0.196515 0.0167003 -0.0509223 -0.0465386 -1.23447 0.189413 -0.216311 0.0298169 -0.0186157 -0.0332852 1.91628 2.15858e-17
